cve,cve_description,sbom,component,component_name
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24031,"PAM-PKCS#11 is a Linux-PAM login module that allows a X.509 certificate based user login. In versions 0.6.12 and prior, the pam_pkcs11 module segfaults when a user presses ctrl-c/ctrl-d when they are asked for a PIN. When a user enters no PIN at all, `pam_get_pwd` will never initialize the password buffer pointer and as such `cleanse` will try to dereference an uninitialized pointer. On my system this pointer happens to have the value 3 most of the time when running sudo and as such it will segfault. The most likely impact to a system affected by this issue is an availability impact due to a daemon that uses PAM crashing. As of time of publication, a patch for the issue is unavailable.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Fcertifi%402022.12.7,certifi
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24032,"PAM-PKCS#11 is a Linux-PAM login module that allows a X.509 certificate based user login. Prior to version 0.6.13, if cert_policy is set to none (the default value), then pam_pkcs11 will only check if the user is capable of logging into the token. An attacker may create a different token with the user's public data (e.g. the user's certificate) and a PIN known to the attacker. If no signature with the private key is required, then the attacker may now login as user with that created token. The default to *not* check the private key's signature has been changed with commit commi6638576892b59a99389043c90a1e7dd4d783b921, so that all versions starting with pam_pkcs11-0.6.0 should be affected. As a workaround, in `pam_pkcs11.conf`, set at least `cert_policy = signature;`.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Fcertifi%402022.12.7,certifi
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24976,"Distribution is a toolkit to pack, ship, store, and deliver container content. Systems running registry versions 3.0.0-beta.1 through 3.0.0-rc.2 with token authentication enabled may be vulnerable to an issue in which token authentication allows an attacker to inject an untrusted signing key in a JSON web token (JWT). The issue lies in how the JSON web key (JWK) verification is performed. When a JWT contains a JWK header without a certificate chain, the code only checks if the KeyID (`kid`) matches one of the trusted keys, but doesn't verify that the actual key material matches. A fix for the issue is available at commit 5ea9aa028db65ca5665f6af2c20ecf9dc34e5fcd and expected to be a part of version 3.0.0-rc.3. There is no way to work around this issue without patching if the system requires token authentication.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Fcertifi%402022.12.7,certifi
https://data.siemens-energy.com/cybersec/cve/CVE-2025-25201,"Nitrokey 3 Firmware is the the firmware of Nitrokey 3 USB keys. For release 1.8.0, and test releases with PIV enabled prior to 1.8.0, the PIV application could accept invalid keys for authentication of the admin key. This could lead to compromise of the integrity of the data stored in the application. An attacker without access to the proper administration key would be able to generate new keys and overwrite certificates. Such an attacker would not be able to read-out or extract existing private data, nor would they be able to gain access to cryptographic operations that would normally require PIN-based authentication. The issue is fixed in piv-authenticator 0.3.9, and in Nitrokey's firmware 1.8.1.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Fcertifi%402022.12.7,certifi
https://data.siemens-energy.com/cybersec/cve/CVE-2025-23211,"Tandoor Recipes is an application for managing recipes, planning meals, and building shopping lists. A Jinja2 SSTI vulnerability allows any user to execute commands on the server. In the case of the provided Docker Compose file as root. This vulnerability is fixed in 1.5.24.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Fjinja2%403.1.2,Jinja2
https://data.siemens-energy.com/cybersec/cve/CVE-2025-0583,"The a+HRD from aEnrich Technology has a Reflected Cross-site Scripting vulnerability, allowing unauthenticated remote attackers to execute arbitrary JavaScript codes in user's browser through phishing attacks.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frich%4013.3.1,rich
https://data.siemens-energy.com/cybersec/cve/CVE-2025-0584,"The a+HRD from aEnrich Technology has a Server-side Request Forgery, allowing unauthenticated remote attackers to exploit this vulnerability to probe internal network.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frich%4013.3.1,rich
https://data.siemens-energy.com/cybersec/cve/CVE-2025-0585,"The a+HRD from aEnrich Technology has a SQL Injection vulnerability, allowing unauthenticated remote attackers to inject arbitrary SQL commands to read, modify, and delete database contents.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frich%4013.3.1,rich
https://data.siemens-energy.com/cybersec/cve/CVE-2025-0586,"The a+HRD from aEnrich Technology has an Insecure Deserialization vulnerability, allowing remote attackers with database modification privileges and regular system privileges to perform arbitrary code execution.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frich%4013.3.1,rich
https://data.siemens-energy.com/cybersec/cve/CVE-2025-21610,"Trix is a what-you-see-is-what-you-get rich text editor for everyday writing. Versions prior to 2.1.12 are vulnerable to cross-site scripting when pasting malicious code in the link field. An attacker could trick the user to copy&paste a malicious `javascript:` URL as a link that would execute arbitrary JavaScript code within the context of the user's session, potentially leading to unauthorized actions being performed or sensitive information being disclosed. Users should upgrade to Trix editor version 2.1.12 or later to receive a patch. In addition to upgrading, affected users can disallow browsers that don't support a Content Security Policy (CSP) as a workaround for this and other cross-site scripting vulnerabilities. Set CSP policies such as script-src 'self' to ensure that only scripts hosted on the same origin are executed, and explicitly prohibit inline scripts using script-src-elem.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frich%4013.3.1,rich
https://data.siemens-energy.com/cybersec/cve/CVE-2025-22573,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in copist Icons Enricher allows Stored XSS.This issue affects Icons Enricher: from n/a through 1.0.8.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frich%4013.3.1,rich
https://data.siemens-energy.com/cybersec/cve/CVE-2025-23754,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Ulrich Sossou The Loops allows Reflected XSS. This issue affects The Loops: from n/a through 1.0.2.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frich%4013.3.1,rich
https://data.siemens-energy.com/cybersec/cve/CVE-2025-25062,An XSS issue was discovered in Backdrop CMS 1.28.x before 1.28.5 and 1.29.x before 1.29.3. It doesn't sufficiently isolate long text content when the CKEditor 5 rich text editor is used. This allows a potential attacker to craft specialized HTML and JavaScript that may be executed when an administrator attempts to edit a piece of content. This vulnerability is mitigated by the fact that an attacker must have the ability to create long text content (such as through the node or comment forms) and an administrator must edit (not view) the content that contains the malicious content. This problem only exists when using the CKEditor 5 module.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frich%4013.3.1,rich
https://data.siemens-energy.com/cybersec/cve/CVE-2025-22151,"Strawberry GraphQL is a library for creating GraphQL APIs. Starting in 0.182.0 and prior to version 0.257.0, a type confusion vulnerability exists in Strawberry GraphQL's relay integration that affects multiple ORM integrations (Django, SQLAlchemy, Pydantic). The vulnerability occurs when multiple GraphQL types are mapped to the same underlying model while using the relay node interface. When querying for a specific type using the global node field (e.g., FruitType:some-id), the resolver may incorrectly return an instance of a different type mapped to the same model (e.g., SpecialFruitType). This can lead to information disclosure if the alternate type exposes sensitive fields and potential privilege escalation if the alternate type contains data intended for restricted access. This vulnerability is fixed in 0.257.0.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Fsqlalchemy%401.4.46,SQLAlchemy
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24793,The Snowflake Connector for Python provides an interface for developing Python applications that can connect to Snowflake and perform all standard operations. Snowflake discovered and remediated a vulnerability in the Snowflake Connector for Python. A function from the snowflake.connector.pandas_tools module is vulnerable to SQL injection. This vulnerability affects versions 2.2.5 through 3.13.0. Snowflake fixed the issue in version 3.13.1.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Fpandas%401.3.5,pandas
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24884,"kube-audit-rest is a simple logger of mutation/creation requests to the k8s api. If the ""full-elastic-stack"" example vector configuration was used for a real cluster, the previous values of kubernetes secrets would have been disclosed in the audit messages. This vulnerability is fixed in 1.0.16.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Fkubernetes%4025.3.0,kubernetes
